Source,Region,Date,Measure,Value
NWSS,California,2024-05-22,wastewater,26165671.951078054
NWSS,California,2024-05-22,inf,154510.7902007049
NWSS,California,2024-05-23,wastewater,27309493.579150807
NWSS,California,2024-05-23,inf,161265.16608421423
NWSS,California,2024-05-24,wastewater,28494378.219778936
NWSS,California,2024-05-24,inf,168262.02297603915
NWSS,California,2024-05-25,wastewater,30404891.0803702
NWSS,California,2024-05-25,inf,179543.78376286288
NWSS,California,2024-05-26,wastewater,33082326.256746948
NWSS,California,2024-05-26,inf,195354.29402174772
NWSS,California,2024-05-27,wastewater,35265553.122475766
NWSS,California,2024-05-27,inf,208246.4570375448
NWSS,California,2024-05-28,wastewater,36928707.7868697
NWSS,California,2024-05-28,inf,218067.544067221
NWSS,California,2024-05-29,wastewater,38071790.249928735
NWSS,California,2024-05-29,inf,224817.55511077621
NWSS,California,2024-05-30,wastewater,38693276.240621194
NWSS,California,2024-05-30,inf,228487.48920228743
NWSS,California,2024-05-31,wastewater,39823216.49348279
NWSS,California,2024-05-31,inf,235159.8942402951
NWSS,California,2024-06-01,wastewater,40128350.40342371
NWSS,California,2024-06-01,inf,236961.73910138456
NWSS,California,2024-06-02,wastewater,38504656.306162655
NWSS,California,2024-06-02,inf,227373.67048686196
NWSS,California,2024-06-03,wastewater,37211951.69458923
NWSS,California,2024-06-03,inf,219740.1263759462
NWSS,California,2024-06-04,wastewater,36404307.84735982
NWSS,California,2024-06-04,inf,214970.91237412457
NWSS,California,2024-06-05,wastewater,36081724.76447444
NWSS,California,2024-06-05,inf,213066.02848139705
NWSS,California,2024-06-06,wastewater,36280143.29948096
NWSS,California,2024-06-06,inf,214237.70886826597
NWSS,California,2024-06-07,wastewater,39815361.84608754
NWSS,California,2024-06-07,inf,235113.51179775523
NWSS,California,2024-06-08,wastewater,47549574.86821169
NWSS,California,2024-06-08,inf,280784.7778697029
NWSS,California,2024-06-09,wastewater,49095024.13567798
NWSS,California,2024-06-09,inf,289910.80329636805
NWSS,California,2024-06-10,wastewater,51120029.13140304
NWSS,California,2024-06-10,inf,301868.6510686269
NWSS,California,2024-06-11,wastewater,53159622.95520407
NWSS,California,2024-06-11,inf,313912.6472630755
NWSS,California,2024-06-12,wastewater,55250213.18926309
NWSS,California,2024-06-12,inf,326257.78212734667
NWSS,California,2024-06-13,wastewater,57394275.059199624
NWSS,California,2024-06-13,inf,338918.6721049666
NWSS,California,2024-06-14,wastewater,55796952.54118491
NWSS,California,2024-06-14,inf,329486.3301828756
NWSS,California,2024-06-15,wastewater,49761614.13354997
NWSS,California,2024-06-15,inf,293847.08085513505
NWSS,California,2024-06-16,wastewater,50622647.969917834
NWSS,California,2024-06-16,inf,298931.5678385187
NWSS,California,2024-06-17,wastewater,51365987.088794924
NWSS,California,2024-06-17,inf,303321.0562819853
NWSS,California,2024-06-18,wastewater,52360973.36935763
NWSS,California,2024-06-18,inf,309196.5452331593
NWSS,California,2024-06-19,wastewater,53557910.7240204
NWSS,California,2024-06-19,inf,316264.57455170574
NWSS,California,2024-06-20,wastewater,54944986.06450742
NWSS,California,2024-06-20,inf,324455.3868238794
NWSS,California,2024-06-21,wastewater,56253438.49132277
NWSS,California,2024-06-21,inf,332181.9232868171
NWSS,California,2024-06-22,wastewater,57710526.980010785
NWSS,California,2024-06-22,inf,340786.16988138086
NWSS,California,2024-06-23,wastewater,59063146.73583228
NWSS,California,2024-06-23,inf,348773.5186375611
NWSS,California,2024-06-24,wastewater,59871202.54487077
NWSS,California,2024-06-24,inf,353545.16531318426
NWSS,California,2024-06-25,wastewater,60412845.23180187
NWSS,California,2024-06-25,inf,356743.6170755021
NWSS,California,2024-06-26,wastewater,60701363.30202917
NWSS,California,2024-06-26,inf,358447.34381721745
NWSS,California,2024-06-27,wastewater,60773969.03485457
NWSS,California,2024-06-27,inf,358876.08759925864
NWSS,California,2024-06-28,wastewater,60752537.72742439
NWSS,California,2024-06-28,inf,358749.5336834157
NWSS,California,2024-06-29,wastewater,61143569.63826194
NWSS,California,2024-06-29,inf,361058.6144381605
NWSS,California,2024-06-30,wastewater,61266756.02542776
NWSS,California,2024-06-30,inf,361786.04181165
NWSS,California,2024-07-01,wastewater,61330044.230450206
NWSS,California,2024-07-01,inf,362159.76470272214
NWSS,California,2024-07-02,wastewater,61541152.98989857
NWSS,California,2024-07-02,inf,363406.3820761129
NWSS,California,2024-07-03,wastewater,61895511.68764525
NWSS,California,2024-07-03,inf,365498.9040073556
NWSS,California,2024-07-04,wastewater,62404483.35164725
NWSS,California,2024-07-04,inf,368504.4302610575
NWSS,California,2024-07-05,wastewater,63424620.71347671
NWSS,California,2024-07-05,inf,374528.4387476058
NWSS,California,2024-07-06,wastewater,65008628.93935837
NWSS,California,2024-07-06,inf,383882.1585038954
NWSS,California,2024-07-07,wastewater,68911848.9526559
NWSS,California,2024-07-07,inf,406931.0452173497
NWSS,California,2024-07-08,wastewater,72332047.57284185
NWSS,California,2024-07-08,inf,427127.64450348116
NWSS,California,2024-07-09,wastewater,74734528.05077092
NWSS,California,2024-07-09,inf,441314.5210255379
NWSS,California,2024-07-10,wastewater,76546035.68529978
NWSS,California,2024-07-10,inf,452011.6465031097
NWSS,California,2024-07-11,wastewater,77453299.14443104
NWSS,California,2024-07-11,inf,457369.123821204
NWSS,California,2024-07-12,wastewater,79043378.24844858
NWSS,California,2024-07-12,inf,466758.6926923086
NWSS,California,2024-07-13,wastewater,78451374.75546834
NWSS,California,2024-07-13,inf,463262.8555636854
NWSS,California,2024-07-14,wastewater,78771807.04926802
NWSS,California,2024-07-14,inf,465155.0388415841
NWSS,California,2024-07-15,wastewater,79407986.3210559
NWSS,California,2024-07-15,inf,468911.7381603343
NWSS,California,2024-07-16,wastewater,79633106.00476381
NWSS,California,2024-07-16,inf,470241.09137872193
NWSS,California,2024-07-17,wastewater,79840325.72132468
NWSS,California,2024-07-17,inf,471464.74358268024
NWSS,California,2024-07-18,wastewater,80286108.6273749
NWSS,California,2024-07-18,inf,474097.1341897538
NWSS,California,2024-07-19,wastewater,79589046.27048174
NWSS,California,2024-07-19,inf,469980.9144425941
NWSS,California,2024-07-20,wastewater,82186360.02318272
NWSS,California,2024-07-20,inf,485318.3000476465
NWSS,California,2024-07-21,wastewater,79307913.83914308
NWSS,California,2024-07-21,inf,468320.8006034236
NWSS,California,2024-07-22,wastewater,81200396.15877862
NWSS,California,2024-07-22,inf,479496.0893250153
NWSS,California,2024-07-23,wastewater,82484848.30894683
NWSS,California,2024-07-23,inf,487080.9018636938
NWSS,California,2024-07-24,wastewater,84098068.01542796
NWSS,California,2024-07-24,inf,496607.1182009539
NWSS,California,2024-07-25,wastewater,85691633.86689422
NWSS,California,2024-07-25,inf,506017.27664852876
NWSS,California,2024-07-26,wastewater,86867781.54324923
NWSS,California,2024-07-26,inf,512962.5409324391
NWSS,California,2024-07-27,wastewater,87263969.01322423
NWSS,California,2024-07-27,inf,515302.06575595244
NWSS,California,2024-07-28,wastewater,89886906.94104873
NWSS,California,2024-07-28,inf,530790.7645607567
NWSS,California,2024-07-29,wastewater,86354174.95625292
NWSS,California,2024-07-29,inf,509929.6450160849
NWSS,California,2024-07-30,wastewater,84684495.1662902
NWSS,California,2024-07-30,inf,500070.0264971476
NWSS,California,2024-07-31,wastewater,83125735.54171833
NWSS,California,2024-07-31,inf,490865.402141394
NWSS,California,2024-08-01,wastewater,81840722.59347086
NWSS,California,2024-08-01,inf,483277.2780365332
NWSS,California,2024-08-02,wastewater,80986536.13922168
NWSS,California,2024-08-02,inf,478233.2254980949
NWSS,California,2024-08-03,wastewater,79108366.94109045
NWSS,California,2024-08-03,inf,467142.45712507307
NWSS,California,2024-08-04,wastewater,77670426.4815098
NWSS,California,2024-08-04,inf,458651.2814699332
NWSS,California,2024-08-05,wastewater,78190383.2938822
NWSS,California,2024-08-05,inf,461721.6760732176
NWSS,California,2024-08-06,wastewater,78681210.94760358
NWSS,California,2024-08-06,inf,464620.0602144941
NWSS,California,2024-08-07,wastewater,79142909.44267395
NWSS,California,2024-08-07,inf,467346.4338937628
NWSS,California,2024-08-08,wastewater,79774903.50149359
NWSS,California,2024-08-08,inf,471078.41913048626
NWSS,California,2024-08-09,wastewater,80307503.36901467
NWSS,California,2024-08-09,inf,474223.47218111437
NWSS,California,2024-08-10,wastewater,80471115.5596999
NWSS,California,2024-08-10,inf,475189.617782745
NWSS,California,2024-08-11,wastewater,80664864.69278125
NWSS,California,2024-08-11,inf,476333.7249055842
NWSS,California,2024-08-12,wastewater,80664864.69278125
NWSS,California,2024-08-12,inf,476333.7249055842
NWSS,Delaware,2024-04-28,wastewater,5715079.802879566
NWSS,Delaware,2024-04-28,inf,378.4126025987041
NWSS,Delaware,2024-04-29,wastewater,6188330.695294241
NWSS,Delaware,2024-04-29,inf,409.7479658932926
NWSS,Delaware,2024-04-30,wastewater,6668382.726214125
NWSS,Delaware,2024-04-30,inf,441.5336529998239
NWSS,Delaware,2024-05-01,wastewater,7155235.895639216
NWSS,Delaware,2024-05-01,inf,473.769663918298
NWSS,Delaware,2024-05-02,wastewater,7648890.203569512
NWSS,Delaware,2024-05-02,inf,506.45599864871474
NWSS,Delaware,2024-05-03,wastewater,7944343.801931677
NWSS,Delaware,2024-05-03,inf,526.0188689776727
NWSS,Delaware,2024-05-04,wastewater,7951734.6744375825
NWSS,Delaware,2024-05-04,inf,526.50824084944
NWSS,Delaware,2024-05-05,wastewater,7773793.739628498
NWSS,Delaware,2024-05-05,inf,514.7262369978009
NWSS,Delaware,2024-05-06,wastewater,7522042.521392673
NWSS,Delaware,2024-05-06,inf,498.05703254469546
NWSS,Delaware,2024-05-07,wastewater,7196481.019730109
NWSS,Delaware,2024-05-07,inf,476.5006274901238
NWSS,Delaware,2024-05-08,wastewater,6797109.234640807
NWSS,Delaware,2024-05-08,inf,450.0570218340861
NWSS,Delaware,2024-05-09,wastewater,6323927.166124763
NWSS,Delaware,2024-05-09,inf,418.726215576582
NWSS,Delaware,2024-05-10,wastewater,6234949.283624397
NWSS,Delaware,2024-05-10,inf,412.834722674992
NWSS,Delaware,2024-05-11,wastewater,6569411.59513713
NWSS,Delaware,2024-05-11,inf,434.9804770889446
NWSS,Delaware,2024-05-12,wastewater,7052590.542690965
NWSS,Delaware,2024-05-12,inf,466.97320673947803
NWSS,Delaware,2024-05-13,wastewater,7639003.620752246
NWSS,Delaware,2024-05-13,inf,505.8013782997908
NWSS,Delaware,2024-05-14,wastewater,8328650.829320972
NWSS,Delaware,2024-05-14,inf,551.4649917698829
NWSS,Delaware,2024-05-15,wastewater,9121532.168397142
NWSS,Delaware,2024-05-15,inf,603.9640471497544
NWSS,Delaware,2024-05-16,wastewater,10017647.63798076
NWSS,Delaware,2024-05-16,inf,663.2985444394053
NWSS,Delaware,2024-05-17,wastewater,10482026.359960558
NWSS,Delaware,2024-05-17,inf,694.0464546763359
NWSS,Delaware,2024-05-18,wastewater,10476538.994091054
NWSS,Delaware,2024-05-18,inf,693.6831196973485
NWSS,Delaware,2024-05-19,wastewater,10436632.44251722
NWSS,Delaware,2024-05-19,inf,691.0407870331247
NWSS,Delaware,2024-05-20,wastewater,10393056.699459355
NWSS,Delaware,2024-05-20,inf,688.1555061780105
NWSS,Delaware,2024-05-21,wastewater,10345811.764917463
NWSS,Delaware,2024-05-21,inf,685.0272771320058
NWSS,Delaware,2024-05-22,wastewater,10294897.638891542
NWSS,Delaware,2024-05-22,inf,681.6560998951105
NWSS,Delaware,2024-05-23,wastewater,10240314.321381595
NWSS,Delaware,2024-05-23,inf,678.041974467325
NWSS,Delaware,2024-05-24,wastewater,10142001.867204148
NWSS,Delaware,2024-05-24,inf,671.5324115327167
NWSS,Delaware,2024-05-25,wastewater,9952760.754891202
NWSS,Delaware,2024-05-25,inf,659.00218898133
NWSS,Delaware,2024-05-26,wastewater,9859152.847559486
NWSS,Delaware,2024-05-26,inf,652.8041282264539
NWSS,Delaware,2024-05-27,wastewater,9829991.050841196
NWSS,Delaware,2024-05-27,inf,650.87323805987
NWSS,Delaware,2024-05-28,wastewater,9865275.364736332
NWSS,Delaware,2024-05-28,inf,653.2095184815784
NWSS,Delaware,2024-05-29,wastewater,9965005.78924489
NWSS,Delaware,2024-05-29,inf,659.8129694915787
NWSS,Delaware,2024-05-30,wastewater,10129182.324366873
NWSS,Delaware,2024-05-30,inf,670.683591089871
NWSS,Delaware,2024-05-31,wastewater,10266249.57231591
NWSS,Delaware,2024-05-31,inf,679.7592253445848
NWSS,Delaware,2024-06-01,wastewater,10555997.977310881
NWSS,Delaware,2024-06-01,inf,698.9443376815509
NWSS,Delaware,2024-06-02,wastewater,10938549.521239573
NWSS,Delaware,2024-06-02,inf,724.2742246401318
NWSS,Delaware,2024-06-03,wastewater,11281820.769423053
NWSS,Delaware,2024-06-03,inf,747.0032452142569
NWSS,Delaware,2024-06-04,wastewater,11585811.721861321
NWSS,Delaware,2024-06-04,inf,767.1313994039261
NWSS,Delaware,2024-06-05,wastewater,11850522.378554378
NWSS,Delaware,2024-06-05,inf,784.6586872091393
NWSS,Delaware,2024-06-06,wastewater,12075952.739502225
NWSS,Delaware,2024-06-06,inf,799.5851086298968
NWSS,Delaware,2024-06-07,wastewater,12774813.620776432
NWSS,Delaware,2024-06-07,inf,845.8587870489014
NWSS,Delaware,2024-06-08,wastewater,13886197.840456804
NWSS,Delaware,2024-06-08,inf,919.4468749780459
NWSS,Delaware,2024-06-09,wastewater,14900783.520459969
NWSS,Delaware,2024-06-09,inf,986.6256407996408
NWSS,Delaware,2024-06-10,wastewater,15946992.366097031
NWSS,Delaware,2024-06-10,inf,1055.8982714179974
NWSS,Delaware,2024-06-11,wastewater,17024824.377367996
NWSS,Delaware,2024-06-11,inf,1127.264766833116
NWSS,Delaware,2024-06-12,wastewater,18134279.554272857
NWSS,Delaware,2024-06-12,inf,1200.7251270449963
NWSS,Delaware,2024-06-13,wastewater,19275357.896811616
NWSS,Delaware,2024-06-13,inf,1276.2793520536381
NWSS,Delaware,2024-06-14,wastewater,21163740.2894647
NWSS,Delaware,2024-06-14,inf,1401.314823219828
NWSS,Delaware,2024-06-15,wastewater,22664164.744384766
NWSS,Delaware,2024-06-15,inf,1500.6624338521353
NWSS,Delaware,2024-06-16,wastewater,24236194.234756388
NWSS,Delaware,2024-06-16,inf,1604.7512289926178
NWSS,Delaware,2024-06-17,wastewater,25894188.03525831
NWSS,Delaware,2024-06-17,inf,1714.5319793549013
NWSS,Delaware,2024-06-18,wastewater,27638146.145890526
NWSS,Delaware,2024-06-18,inf,1830.004684938985
NWSS,Delaware,2024-06-19,wastewater,29468068.56665304
NWSS,Delaware,2024-06-19,inf,1951.1693457448694
NWSS,Delaware,2024-06-20,wastewater,31383955.297545847
NWSS,Delaware,2024-06-20,inf,2078.025961772554
NWSS,Delaware,2024-06-21,wastewater,32502102.063430905
NWSS,Delaware,2024-06-21,inf,2152.0618182014878
NWSS,Delaware,2024-06-22,wastewater,33241678.851407062
NWSS,Delaware,2024-06-22,inf,2201.0314191191574
NWSS,Delaware,2024-06-23,wastewater,33745477.60954336
NWSS,Delaware,2024-06-23,inf,2234.389448372974
NWSS,Delaware,2024-06-24,wastewater,34536744.44464008
NWSS,Delaware,2024-06-24,inf,2286.781602594184
NWSS,Delaware,2024-06-25,wastewater,35615479.356697224
NWSS,Delaware,2024-06-25,inf,2358.2078817827883
NWSS,Delaware,2024-06-26,wastewater,36981682.3457148
NWSS,Delaware,2024-06-26,inf,2448.6682859387865
NWSS,Delaware,2024-06-27,wastewater,38635353.4116928
NWSS,Delaware,2024-06-27,inf,2558.1628150621787
NWSS,Delaware,2024-06-28,wastewater,38116898.69640364
NWSS,Delaware,2024-06-28,inf,2523.834370856852
NWSS,Delaware,2024-06-29,wastewater,37772074.356678195
NWSS,Delaware,2024-06-29,inf,2501.002515426043
NWSS,Delaware,2024-06-30,wastewater,37491220.27076699
NWSS,Delaware,2024-06-30,inf,2482.406322675315
NWSS,Delaware,2024-07-01,wastewater,36751090.33186976
NWSS,Delaware,2024-07-01,inf,2433.400095973423
NWSS,Delaware,2024-07-02,wastewater,35551684.539986484
NWSS,Delaware,2024-07-02,inf,2353.983835320365
NWSS,Delaware,2024-07-03,wastewater,33893002.89511717
NWSS,Delaware,2024-07-03,inf,2244.157540716142
NWSS,Delaware,2024-07-04,wastewater,31775045.39726183
NWSS,Delaware,2024-07-04,inf,2103.9212121607543
NWSS,Delaware,2024-07-05,wastewater,33197893.452645857
NWSS,Delaware,2024-07-05,inf,2198.132256330092
NWSS,Delaware,2024-07-06,wastewater,36434590.54573661
NWSS,Delaware,2024-07-06,inf,2412.443694326637
NWSS,Delaware,2024-07-07,wastewater,39090335.936947644
NWSS,Delaware,2024-07-07,inf,2588.2885748865415
NWSS,Delaware,2024-07-08,wastewater,41202793.03210538
NWSS,Delaware,2024-07-08,inf,2728.160705255389
NWSS,Delaware,2024-07-09,wastewater,42771961.831209846
NWSS,Delaware,2024-07-09,inf,2832.060085433181
NWSS,Delaware,2024-07-10,wastewater,43797842.33426104
NWSS,Delaware,2024-07-10,inf,2899.986715419917
NWSS,Delaware,2024-07-11,wastewater,44280434.54125893
NWSS,Delaware,2024-07-11,inf,2931.9405952155957
NWSS,Delaware,2024-07-12,wastewater,44934652.29865568
NWSS,Delaware,2024-07-12,inf,2975.258318288869
NWSS,Delaware,2024-07-13,wastewater,46062352.00773787
NWSS,Delaware,2024-07-13,inf,3049.9267037851796
NWSS,Delaware,2024-07-14,wastewater,47654067.18827822
NWSS,Delaware,2024-07-14,inf,3155.3189476101315
NWSS,Delaware,2024-07-15,wastewater,49347956.72799676
NWSS,Delaware,2024-07-15,inf,3267.47646270146
NWSS,Delaware,2024-07-16,wastewater,51144020.62689347
NWSS,Delaware,2024-07-16,inf,3386.399249059165
NWSS,Delaware,2024-07-17,wastewater,53042258.88496836
NWSS,Delaware,2024-07-17,inf,3512.0873066832464
NWSS,Delaware,2024-07-18,wastewater,55042671.50222143
NWSS,Delaware,2024-07-18,inf,3644.5406355737036
NWSS,Delaware,2024-07-19,wastewater,55924509.69443826
NWSS,Delaware,2024-07-19,inf,3702.929791438084
NWSS,Delaware,2024-07-20,wastewater,55472166.86668657
NWSS,Delaware,2024-07-20,inf,3672.978813915403
NWSS,Delaware,2024-07-21,wastewater,55440312.48734223
NWSS,Delaware,2024-07-21,inf,3670.869639764277
NWSS,Delaware,2024-07-22,wastewater,56094041.68684506
NWSS,Delaware,2024-07-22,inf,3714.1550139517008
NWSS,Delaware,2024-07-23,wastewater,57433354.46519504
NWSS,Delaware,2024-07-23,inf,3802.8349364776745
NWSS,Delaware,2024-07-24,wastewater,59458250.82239217
NWSS,Delaware,2024-07-24,inf,3936.9094073421984
NWSS,Delaware,2024-07-25,wastewater,62168730.75843648
NWSS,Delaware,2024-07-25,inf,4116.378426545272
NWSS,Delaware,2024-07-26,wastewater,64765198.06002014
NWSS,Delaware,2024-07-26,inf,4288.298326711785
NWSS,Delaware,2024-07-27,wastewater,67314063.61476864
NWSS,Delaware,2024-07-27,inf,4457.0663722184445
NWSS,Delaware,2024-07-28,wastewater,69858433.9392039
NWSS,Delaware,2024-07-28,inf,4625.536775021803
NWSS,Delaware,2024-07-29,wastewater,72404634.6805195
NWSS,Delaware,2024-07-29,inf,4794.12837522562
NWSS,Delaware,2024-07-30,wastewater,74952665.83871546
NWSS,Delaware,2024-07-30,inf,4962.8411728299
NWSS,Delaware,2024-07-31,wastewater,77502527.41379173
NWSS,Delaware,2024-07-31,inf,5131.675167834636
NWSS,Delaware,2024-08-01,wastewater,80054219.40574834
NWSS,Delaware,2024-08-01,inf,5300.630360239833
NWSS,Delaware,2024-08-02,wastewater,81289548.35031585
NWSS,Delaware,2024-08-02,inf,5382.425200749982
NWSS,Delaware,2024-08-03,wastewater,81351677.87896106
NWSS,Delaware,2024-08-03,inf,5386.538983486841
NWSS,Delaware,2024-08-04,wastewater,81400538.90555896
NWSS,Delaware,2024-08-04,inf,5389.774218842827
NWSS,Delaware,2024-08-05,wastewater,81246197.44370255
NWSS,Delaware,2024-08-05,inf,5379.5548069913
NWSS,Delaware,2024-08-06,wastewater,80888653.49339184
NWSS,Delaware,2024-08-06,inf,5355.88074793226
NWSS,Delaware,2024-08-07,wastewater,80327907.05462682
NWSS,Delaware,2024-08-07,inf,5318.752041665707
NWSS,Delaware,2024-08-08,wastewater,79563958.1274075
NWSS,Delaware,2024-08-08,inf,5268.168688191641
NWSS,Delaware,2024-08-09,wastewater,79426811.751448
NWSS,Delaware,2024-08-09,inf,5259.087814633644
NWSS,Delaware,2024-08-10,wastewater,79669502.66667521
NWSS,Delaware,2024-08-10,inf,5275.157109206209
NWSS,Delaware,2024-08-11,wastewater,79669502.66667521
NWSS,Delaware,2024-08-11,inf,5275.157109206209
NWSS,Delaware,2024-08-12,wastewater,79669502.66667521
NWSS,Delaware,2024-08-12,inf,5275.157109206209
NWSS,Indiana,2024-04-28,wastewater,12732754.68678453
NWSS,Indiana,2024-04-28,inf,5701.099899225721
NWSS,Indiana,2024-04-29,wastewater,12468079.387941327
NWSS,Indiana,2024-04-29,inf,5582.591347330924
NWSS,Indiana,2024-04-30,wastewater,12208395.503370246
NWSS,Indiana,2024-04-30,inf,5466.3177046999745
NWSS,Indiana,2024-05-01,wastewater,11953703.033071293
NWSS,Indiana,2024-05-01,inf,5352.278971332875
NWSS,Indiana,2024-05-02,wastewater,11704001.97704446
NWSS,Indiana,2024-05-02,inf,5240.475147229621
NWSS,Indiana,2024-05-03,wastewater,11602386.804568065
NWSS,Indiana,2024-05-03,inf,5194.976882021837
NWSS,Indiana,2024-05-04,wastewater,11437254.968272137
NWSS,Indiana,2024-05-04,inf,5121.038985751614
NWSS,Indiana,2024-05-05,wastewater,11224078.009131124
NWSS,Indiana,2024-05-05,inf,5025.588851811824
NWSS,Indiana,2024-05-06,wastewater,10970401.735115228
