Source,Region,Date,Measure,Value
NWSS,California,2024-06-10,inf,301950.2825925537
NWSS,California,2024-06-11,wastewater,53174780.58187873
NWSS,California,2024-06-11,inf,313995.45063244837
NWSS,California,2024-06-12,wastewater,55265450.77108382
NWSS,California,2024-06-12,inf,326340.79406404856
NWSS,California,2024-06-13,wastewater,57409512.64102036
NWSS,California,2024-06-13,inf,339001.4137350209
NWSS,California,2024-06-14,wastewater,55810371.90674675
NWSS,California,2024-06-14,inf,329558.5366796135
NWSS,California,2024-06-15,wastewater,49764740.19400895
NWSS,California,2024-06-15,inf,293859.2665890503
NWSS,California,2024-06-16,wastewater,50624835.384758875
NWSS,California,2024-06-16,inf,298938.10234635964
NWSS,California,2024-06-17,wastewater,51366486.85464548
NWSS,California,2024-06-17,inf,303317.5315598132
NWSS,California,2024-06-18,wastewater,52359363.47379831
NWSS,California,2024-06-18,inf,309180.4375848464
NWSS,California,2024-06-19,wastewater,53553635.85486639
NWSS,California,2024-06-19,inf,316232.5794153884
NWSS,California,2024-06-20,wastewater,54937388.184052505
NWSS,California,2024-06-20,inf,324403.594535939
NWSS,California,2024-06-21,wastewater,56244098.02076379
NWSS,California,2024-06-21,inf,332119.6760981794
NWSS,California,2024-06-22,wastewater,57701186.5094518
NWSS,California,2024-06-22,inf,340723.73899435735
NWSS,California,2024-06-23,wastewater,59053981.0439673
NWSS,California,2024-06-23,inf,348711.94928559195
NWSS,California,2024-06-24,wastewater,59862653.71800581
NWSS,California,2024-06-24,inf,353487.1366567534
NWSS,California,2024-06-25,wastewater,60405586.89757422
NWSS,California,2024-06-25,inf,356693.1404524699
NWSS,California,2024-06-26,wastewater,60696297.700624175
NWSS,California,2024-06-26,inf,358409.7788402265
NWSS,California,2024-06-27,wastewater,60772226.444750495
NWSS,California,2024-06-27,inf,358858.1357486521
NWSS,California,2024-06-28,wastewater,60752537.72742439
NWSS,California,2024-06-28,inf,358741.87447589205
NWSS,California,2024-06-29,wastewater,61143569.63826193
NWSS,California,2024-06-29,inf,361050.90593237436
NWSS,California,2024-06-30,wastewater,61267897.61495696
NWSS,California,2024-06-30,inf,361785.05882668606
NWSS,California,2024-07-01,wastewater,61332991.48915321
NWSS,California,2024-07-01,inf,362169.43616003846
NWSS,California,2024-07-02,wastewater,61546465.532002926
NWSS,California,2024-07-02,inf,363429.99384451663
NWSS,California,2024-07-03,wastewater,61903515.17846973
NWSS,California,2024-07-03,inf,365538.36107074097
NWSS,California,2024-07-04,wastewater,62415332.43591791
NWSS,California,2024-07-04,inf,368560.62629939464
NWSS,California,2024-07-05,wastewater,63438949.94594575
NWSS,California,2024-07-05,inf,374605.0563434744
NWSS,California,2024-07-06,wastewater,65027780.32057961
NWSS,California,2024-07-06,inf,383987.0510410077
NWSS,California,2024-07-07,wastewater,68935842.27163586
NWSS,California,2024-07-07,inf,407064.0371609959
NWSS,California,2024-07-08,wastewater,72358077.93980627
NWSS,California,2024-07-08,inf,427272.2339610369
NWSS,California,2024-07-09,wastewater,74760273.05565618
NWSS,California,2024-07-09,inf,441457.1225427005
NWSS,California,2024-07-10,wastewater,76570007.9233919
NWSS,California,2024-07-10,inf,452143.5515058617
NWSS,California,2024-07-11,wastewater,77474425.78907697
NWSS,California,2024-07-11,inf,457484.1113010929
NWSS,California,2024-07-12,wastewater,79061024.7448961
NWSS,California,2024-07-12,inf,466852.92953887186
NWSS,California,2024-07-13,wastewater,78464199.10316367
NWSS,California,2024-07-13,inf,463328.69240476255
NWSS,California,2024-07-14,wastewater,78778647.86967544
NWSS,California,2024-07-14,inf,465185.50273968524
NWSS,California,2024-07-15,wastewater,79410984.42430507
NWSS,California,2024-07-15,inf,468919.43072678
NWSS,California,2024-07-16,wastewater,79634024.18669078
NWSS,California,2024-07-16,inf,470236.4736921274
NWSS,California,2024-07-17,wastewater,79840325.7213247
NWSS,California,2024-07-17,inf,471454.6779352798
NWSS,California,2024-07-18,wastewater,80286108.6273749
NWSS,California,2024-07-18,inf,474087.012341511
NWSS,California,2024-07-19,wastewater,79589046.27048174
NWSS,California,2024-07-19,inf,469970.88047455274
NWSS,California,2024-07-20,wastewater,82186360.02318272
NWSS,California,2024-07-20,inf,485307.9386304848
NWSS,California,2024-07-21,wastewater,79307913.83914308
NWSS,California,2024-07-21,inf,468310.802078373
NWSS,California,2024-07-22,wastewater,81200396.15877862
NWSS,California,2024-07-22,inf,479485.8522105104
NWSS,California,2024-07-23,wastewater,82484848.30894683
NWSS,California,2024-07-23,inf,487070.50281545013
NWSS,California,2024-07-24,wastewater,84098068.01542796
NWSS,California,2024-07-24,inf,496596.5157705146
NWSS,California,2024-07-25,wastewater,85691633.86689422
NWSS,California,2024-07-25,inf,506006.47331369907
NWSS,California,2024-07-26,wastewater,86867781.54324923
NWSS,California,2024-07-26,inf,512951.58931805653
NWSS,California,2024-07-27,wastewater,88349728.88229759
NWSS,California,2024-07-27,inf,521702.4429642044
NWSS,California,2024-07-28,wastewater,91650655.54082426
NWSS,California,2024-07-28,inf,541194.3137779029
NWSS,California,2024-07-29,wastewater,86141698.0872817
NWSS,California,2024-07-29,inf,508664.08874995855
NWSS,California,2024-07-30,wastewater,81872810.43954125
NWSS,California,2024-07-30,inf,483456.4379428699
NWSS,California,2024-07-31,wastewater,77943510.60733582
NWSS,California,2024-07-31,inf,460254.04278519616
NWSS,California,2024-08-01,wastewater,74716049.82399927
NWSS,California,2024-08-01,inf,441195.9857142908
NWSS,California,2024-08-02,wastewater,73349396.32801948
NWSS,California,2024-08-02,inf,433125.9386800991
NWSS,California,2024-08-03,wastewater,68004608.85455629
NWSS,California,2024-08-03,inf,401565.1323561204
NWSS,California,2024-08-04,wastewater,61427292.5116271
NWSS,California,2024-08-04,inf,362726.2808093774
NWSS,Delaware,2024-04-28,wastewater,5715079.802879566
NWSS,Delaware,2024-04-28,inf,378.4126025987041
NWSS,Delaware,2024-04-29,wastewater,6188330.695294241
NWSS,Delaware,2024-04-29,inf,409.7479658932926
NWSS,Delaware,2024-04-30,wastewater,6668382.726214125
NWSS,Delaware,2024-04-30,inf,441.5336529998239
NWSS,Delaware,2024-05-01,wastewater,7155235.895639216
NWSS,Delaware,2024-05-01,inf,473.769663918298
NWSS,Delaware,2024-05-02,wastewater,7648890.203569512
NWSS,Delaware,2024-05-02,inf,506.45599864871474
NWSS,Delaware,2024-05-03,wastewater,7944343.801931677
NWSS,Delaware,2024-05-03,inf,526.0188689776727
NWSS,Delaware,2024-05-04,wastewater,7951734.6744375825
NWSS,Delaware,2024-05-04,inf,526.50824084944
NWSS,Delaware,2024-05-05,wastewater,7773793.739628498
NWSS,Delaware,2024-05-05,inf,514.7262369978009
NWSS,Delaware,2024-05-06,wastewater,7522042.521392673
NWSS,Delaware,2024-05-06,inf,498.05703254469546
NWSS,Delaware,2024-05-07,wastewater,7196481.019730109
NWSS,Delaware,2024-05-07,inf,476.5006274901238
NWSS,Delaware,2024-05-08,wastewater,6797109.234640807
NWSS,Delaware,2024-05-08,inf,450.0570218340861
NWSS,Delaware,2024-05-09,wastewater,6323927.166124763
NWSS,Delaware,2024-05-09,inf,418.726215576582
NWSS,Delaware,2024-05-10,wastewater,6234949.283624397
NWSS,Delaware,2024-05-10,inf,412.834722674992
NWSS,Delaware,2024-05-11,wastewater,6569411.59513713
NWSS,Delaware,2024-05-11,inf,434.9804770889446
NWSS,Delaware,2024-05-12,wastewater,7052590.542690965
NWSS,Delaware,2024-05-12,inf,466.97320673947803
NWSS,Delaware,2024-05-13,wastewater,7639003.620752246
NWSS,Delaware,2024-05-13,inf,505.8013782997908
NWSS,Delaware,2024-05-14,wastewater,8328650.829320972
NWSS,Delaware,2024-05-14,inf,551.4649917698829
NWSS,Delaware,2024-05-15,wastewater,9121532.168397142
NWSS,Delaware,2024-05-15,inf,603.9640471497544
NWSS,Delaware,2024-05-16,wastewater,10017647.63798076
NWSS,Delaware,2024-05-16,inf,663.2985444394053
NWSS,Delaware,2024-05-17,wastewater,10482026.359960558
NWSS,Delaware,2024-05-17,inf,694.0464546763359
NWSS,Delaware,2024-05-18,wastewater,10476538.994091054
NWSS,Delaware,2024-05-18,inf,693.6831196973485
NWSS,Delaware,2024-05-19,wastewater,10436632.44251722
NWSS,Delaware,2024-05-19,inf,691.0407870331247
NWSS,Delaware,2024-05-20,wastewater,10393056.699459355
NWSS,Delaware,2024-05-20,inf,688.1555061780105
NWSS,Delaware,2024-05-21,wastewater,10345811.764917463
NWSS,Delaware,2024-05-21,inf,685.0272771320058
NWSS,Delaware,2024-05-22,wastewater,10294897.638891542
NWSS,Delaware,2024-05-22,inf,681.6560998951105
NWSS,Delaware,2024-05-23,wastewater,10240314.321381595
NWSS,Delaware,2024-05-23,inf,678.041974467325
NWSS,Delaware,2024-05-24,wastewater,10142001.867204148
NWSS,Delaware,2024-05-24,inf,671.5324115327167
NWSS,Delaware,2024-05-25,wastewater,9952760.754891202
NWSS,Delaware,2024-05-25,inf,659.00218898133
NWSS,Delaware,2024-05-26,wastewater,9859152.847559486
NWSS,Delaware,2024-05-26,inf,652.8041282264539
NWSS,Delaware,2024-05-27,wastewater,9829991.050841196
NWSS,Delaware,2024-05-27,inf,650.87323805987
NWSS,Delaware,2024-05-28,wastewater,9865275.364736332
NWSS,Delaware,2024-05-28,inf,653.2095184815784
NWSS,Delaware,2024-05-29,wastewater,9965005.78924489
NWSS,Delaware,2024-05-29,inf,659.8129694915787
NWSS,Delaware,2024-05-30,wastewater,10129182.324366873
NWSS,Delaware,2024-05-30,inf,670.683591089871
NWSS,Delaware,2024-05-31,wastewater,10266249.57231591
NWSS,Delaware,2024-05-31,inf,679.7592253445848
NWSS,Delaware,2024-06-01,wastewater,10555997.977310881
NWSS,Delaware,2024-06-01,inf,698.9443376815509
NWSS,Delaware,2024-06-02,wastewater,10938549.521239573
NWSS,Delaware,2024-06-02,inf,724.2742246401318
NWSS,Delaware,2024-06-03,wastewater,11281820.769423053
NWSS,Delaware,2024-06-03,inf,747.0032452142569
NWSS,Delaware,2024-06-04,wastewater,11585811.721861321
NWSS,Delaware,2024-06-04,inf,767.1313994039261
NWSS,Delaware,2024-06-05,wastewater,11850522.378554378
NWSS,Delaware,2024-06-05,inf,784.6586872091393
NWSS,Delaware,2024-06-06,wastewater,12075952.739502225
NWSS,Delaware,2024-06-06,inf,799.5851086298968
NWSS,Delaware,2024-06-07,wastewater,12774813.620776432
NWSS,Delaware,2024-06-07,inf,845.8587870489014
NWSS,Delaware,2024-06-08,wastewater,13886197.840456804
NWSS,Delaware,2024-06-08,inf,919.4468749780459
NWSS,Delaware,2024-06-09,wastewater,14900783.520459969
NWSS,Delaware,2024-06-09,inf,986.6256407996408
NWSS,Delaware,2024-06-10,wastewater,15946992.366097031
NWSS,Delaware,2024-06-10,inf,1055.8982714179974
NWSS,Delaware,2024-06-11,wastewater,17024824.377367996
NWSS,Delaware,2024-06-11,inf,1127.264766833116
NWSS,Delaware,2024-06-12,wastewater,18134279.554272857
NWSS,Delaware,2024-06-12,inf,1200.7251270449963
NWSS,Delaware,2024-06-13,wastewater,19275357.896811616
NWSS,Delaware,2024-06-13,inf,1276.2793520536381
NWSS,Delaware,2024-06-14,wastewater,21163740.2894647
NWSS,Delaware,2024-06-14,inf,1401.314823219828
NWSS,Delaware,2024-06-15,wastewater,22664164.744384766
NWSS,Delaware,2024-06-15,inf,1500.6624338521353
NWSS,Delaware,2024-06-16,wastewater,24236194.234756388
NWSS,Delaware,2024-06-16,inf,1604.7512289926178
NWSS,Delaware,2024-06-17,wastewater,25894188.03525831
NWSS,Delaware,2024-06-17,inf,1714.5319793549013
NWSS,Delaware,2024-06-18,wastewater,27638146.145890526
NWSS,Delaware,2024-06-18,inf,1830.004684938985
NWSS,Delaware,2024-06-19,wastewater,29468068.56665304
NWSS,Delaware,2024-06-19,inf,1951.1693457448694
NWSS,Delaware,2024-06-20,wastewater,31383955.297545847
NWSS,Delaware,2024-06-20,inf,2078.025961772554
NWSS,Delaware,2024-06-21,wastewater,32502102.063430905
NWSS,Delaware,2024-06-21,inf,2152.0618182014878
NWSS,Delaware,2024-06-22,wastewater,33241678.851407062
NWSS,Delaware,2024-06-22,inf,2201.0314191191574
NWSS,Delaware,2024-06-23,wastewater,33745477.60954336
NWSS,Delaware,2024-06-23,inf,2234.389448372974
NWSS,Delaware,2024-06-24,wastewater,34536744.44464008
NWSS,Delaware,2024-06-24,inf,2286.781602594184
NWSS,Delaware,2024-06-25,wastewater,35615479.356697224
NWSS,Delaware,2024-06-25,inf,2358.2078817827883
NWSS,Delaware,2024-06-26,wastewater,36981682.3457148
NWSS,Delaware,2024-06-26,inf,2448.6682859387865
NWSS,Delaware,2024-06-27,wastewater,38635353.4116928
NWSS,Delaware,2024-06-27,inf,2558.1628150621787
NWSS,Delaware,2024-06-28,wastewater,38116898.69640364
NWSS,Delaware,2024-06-28,inf,2523.834370856852
NWSS,Delaware,2024-06-29,wastewater,37772074.356678195
NWSS,Delaware,2024-06-29,inf,2501.002515426043
NWSS,Delaware,2024-06-30,wastewater,37491220.27076699
NWSS,Delaware,2024-06-30,inf,2482.406322675315
NWSS,Delaware,2024-07-01,wastewater,36751090.33186976
NWSS,Delaware,2024-07-01,inf,2433.400095973423
NWSS,Delaware,2024-07-02,wastewater,35551684.539986484
NWSS,Delaware,2024-07-02,inf,2353.983835320365
NWSS,Delaware,2024-07-03,wastewater,33893002.89511717
NWSS,Delaware,2024-07-03,inf,2244.157540716142
NWSS,Delaware,2024-07-04,wastewater,31775045.39726183
NWSS,Delaware,2024-07-04,inf,2103.9212121607543
NWSS,Delaware,2024-07-05,wastewater,33197893.452645857
NWSS,Delaware,2024-07-05,inf,2198.132256330092
NWSS,Delaware,2024-07-06,wastewater,36434590.54573661
NWSS,Delaware,2024-07-06,inf,2412.443694326637
NWSS,Delaware,2024-07-07,wastewater,39090335.936947644
NWSS,Delaware,2024-07-07,inf,2588.2885748865415
NWSS,Delaware,2024-07-08,wastewater,41202793.03210538
NWSS,Delaware,2024-07-08,inf,2728.160705255389
NWSS,Delaware,2024-07-09,wastewater,42771961.831209846
NWSS,Delaware,2024-07-09,inf,2832.060085433181
NWSS,Delaware,2024-07-10,wastewater,43797842.33426104
NWSS,Delaware,2024-07-10,inf,2899.986715419917
NWSS,Delaware,2024-07-11,wastewater,44280434.54125893
NWSS,Delaware,2024-07-11,inf,2931.9405952155957
NWSS,Delaware,2024-07-12,wastewater,44934652.29865568
NWSS,Delaware,2024-07-12,inf,2975.258318288869
NWSS,Delaware,2024-07-13,wastewater,46062352.00773787
NWSS,Delaware,2024-07-13,inf,3049.9267037851796
NWSS,Delaware,2024-07-14,wastewater,47654067.18827822
NWSS,Delaware,2024-07-14,inf,3155.3189476101315
NWSS,Delaware,2024-07-15,wastewater,49347956.72799676
NWSS,Delaware,2024-07-15,inf,3267.47646270146
NWSS,Delaware,2024-07-16,wastewater,51144020.62689347
NWSS,Delaware,2024-07-16,inf,3386.399249059165
NWSS,Delaware,2024-07-17,wastewater,53042258.88496836
NWSS,Delaware,2024-07-17,inf,3512.0873066832464
NWSS,Delaware,2024-07-18,wastewater,55042671.50222143
NWSS,Delaware,2024-07-18,inf,3644.5406355737036
NWSS,Delaware,2024-07-19,wastewater,55924509.69443826
NWSS,Delaware,2024-07-19,inf,3702.929791438084
NWSS,Delaware,2024-07-20,wastewater,55472166.86668657
NWSS,Delaware,2024-07-20,inf,3672.978813915403
NWSS,Delaware,2024-07-21,wastewater,55440312.48734223
NWSS,Delaware,2024-07-21,inf,3670.869639764277
NWSS,Delaware,2024-07-22,wastewater,56094041.68684506
NWSS,Delaware,2024-07-22,inf,3714.1550139517008
NWSS,Delaware,2024-07-23,wastewater,57433354.46519504
NWSS,Delaware,2024-07-23,inf,3802.8349364776745
NWSS,Delaware,2024-07-24,wastewater,59458250.82239217
NWSS,Delaware,2024-07-24,inf,3936.9094073421984
NWSS,Delaware,2024-07-25,wastewater,62168730.75843648
NWSS,Delaware,2024-07-25,inf,4116.378426545272
NWSS,Delaware,2024-07-26,wastewater,64765198.06002014
NWSS,Delaware,2024-07-26,inf,4288.298326711785
NWSS,Delaware,2024-07-27,wastewater,67314063.61476864
NWSS,Delaware,2024-07-27,inf,4457.0663722184445
NWSS,Delaware,2024-07-28,wastewater,81873223.21046805
NWSS,Delaware,2024-07-28,inf,5421.072066676568
NWSS,Delaware,2024-07-29,wastewater,85031012.46046926
NWSS,Delaware,2024-07-29,inf,5630.158779332634
NWSS,Delaware,2024-07-30,wastewater,89169996.5102674
NWSS,Delaware,2024-07-30,inf,5904.213347321253
NWSS,Delaware,2024-07-31,wastewater,95026071.45971017
NWSS,Delaware,2024-07-31,inf,6291.961662141837
NWSS,Indiana,2024-04-28,wastewater,12732754.68678453
NWSS,Indiana,2024-04-28,inf,5701.099899225721
NWSS,Indiana,2024-04-29,wastewater,12468079.387941327
NWSS,Indiana,2024-04-29,inf,5582.591347330924
NWSS,Indiana,2024-04-30,wastewater,12208395.503370246
NWSS,Indiana,2024-04-30,inf,5466.3177046999745
NWSS,Indiana,2024-05-01,wastewater,11953703.033071293
NWSS,Indiana,2024-05-01,inf,5352.278971332875
NWSS,Indiana,2024-05-02,wastewater,11704001.97704446
NWSS,Indiana,2024-05-02,inf,5240.475147229621
NWSS,Indiana,2024-05-03,wastewater,11602386.804568065
NWSS,Indiana,2024-05-03,inf,5194.976882021837
NWSS,Indiana,2024-05-04,wastewater,11437254.968272137
NWSS,Indiana,2024-05-04,inf,5121.038985751614
NWSS,Indiana,2024-05-05,wastewater,11224078.009131124
NWSS,Indiana,2024-05-05,inf,5025.588851811824
NWSS,Indiana,2024-05-06,wastewater,10970401.735115228
NWSS,Indiana,2024-05-06,inf,4912.005121047809
NWSS,Indiana,2024-05-07,wastewater,10659047.440191861
NWSS,Indiana,2024-05-07,inf,4772.596015706805
NWSS,Indiana,2024-05-08,wastewater,10290015.124361014
NWSS,Indiana,2024-05-08,inf,4607.361535788808
NWSS,Indiana,2024-05-09,wastewater,9863304.7876227
NWSS,Indiana,2024-05-09,inf,4416.301681293824
NWSS,Indiana,2024-05-10,wastewater,9321069.470897717
NWSS,Indiana,2024-05-10,inf,4173.515435459217
NWSS,Indiana,2024-05-11,wastewater,9142056.996106079
NWSS,Indiana,2024-05-11,inf,4093.362473504015
NWSS,Indiana,2024-05-12,wastewater,9365411.843187172
NWSS,Indiana,2024-05-12,inf,4193.36976395368
NWSS,Indiana,2024-05-13,wastewater,9661068.492097558
NWSS,Indiana,2024-05-13,inf,4325.7502372111985
NWSS,Indiana,2024-05-14,wastewater,10006258.22040546
NWSS,Indiana,2024-05-14,inf,4480.309181735001
NWSS,Indiana,2024-05-15,wastewater,10400981.028110875
NWSS,Indiana,2024-05-15,inf,4657.04659752509
NWSS,Indiana,2024-05-16,wastewater,10845236.915213803
NWSS,Indiana,2024-05-16,inf,4855.962484581463
NWSS,Indiana,2024-05-17,wastewater,11315458.969930371
NWSS,Indiana,2024-05-17,inf,5066.504741516701
NWSS,Indiana,2024-05-18,wastewater,11458527.302671641
NWSS,Indiana,2024-05-18,inf,5130.56368849541
NWSS,Indiana,2024-05-19,wastewater,11343191.064854866
NWSS,Indiana,2024-05-19,inf,5078.921806595592
NWSS,Indiana,2024-05-20,wastewater,11250960.011591656
NWSS,Indiana,2024-05-20,inf,5037.625287389884
NWSS,Indiana,2024-05-21,wastewater,11189192.217822736
NWSS,Indiana,2024-05-21,inf,5009.968714127157
NWSS,Indiana,2024-05-22,wastewater,11157887.683548106
NWSS,Indiana,2024-05-22,inf,4995.952086807411
NWSS,Indiana,2024-05-23,wastewater,11157046.40876776
NWSS,Indiana,2024-05-23,inf,4995.575405430644
NWSS,Indiana,2024-05-24,wastewater,11174201.968504032
NWSS,Indiana,2024-05-24,inf,5003.256819412894
NWSS,Indiana,2024-05-25,wastewater,11411775.639540225
NWSS,Indiana,2024-05-25,inf,5109.630598325709
NWSS,Indiana,2024-05-26,wastewater,11795634.060673462
NWSS,Indiana,2024-05-26,inf,5281.503477358792
NWSS,Indiana,2024-05-27,wastewater,12100211.933795815
NWSS,Indiana,2024-05-27,inf,5417.878435054828
NWSS,Indiana,2024-05-28,wastewater,12361058.105355028
NWSS,Indiana,2024-05-28,inf,5534.672492505187
NWSS,Indiana,2024-05-29,wastewater,12578172.575351108
NWSS,Indiana,2024-05-29,inf,5631.885649709873
NWSS,Indiana,2024-05-30,wastewater,12751555.34378405
NWSS,Indiana,2024-05-30,inf,5709.517906668885
NWSS,Indiana,2024-05-31,wastewater,12885282.24349213
NWSS,Indiana,2024-05-31,inf,5769.394220412744
NWSS,Indiana,2024-06-01,wastewater,12699122.550378906
NWSS,Indiana,2024-06-01,inf,5686.041086408738
NWSS,Indiana,2024-06-02,wastewater,12412915.25254445
NWSS,Indiana,2024-06-02,inf,5557.891566765888
NWSS,Indiana,2024-06-03,wastewater,12336049.32880128
NWSS,Indiana,2024-06-03,inf,5523.474795149224
NWSS,Indiana,2024-06-04,wastewater,12433608.506183637
NWSS,Indiana,2024-06-04,inf,5567.1569856904725
NWSS,Indiana,2024-06-05,wastewater,12705592.784691522
NWSS,Indiana,2024-06-05,inf,5688.938138389634
NWSS,Indiana,2024-06-06,wastewater,13152002.16432493
NWSS,Indiana,2024-06-06,inf,5888.818253246709
NWSS,Indiana,2024-06-07,wastewater,13306354.799518963
NWSS,Indiana,2024-06-07,inf,5957.92975461438
NWSS,Indiana,2024-06-08,wastewater,13679068.872930473
NWSS,Indiana,2024-06-08,inf,6124.812744088119
NWSS,Indiana,2024-06-09,wastewater,14525607.308644265
NWSS,Indiana,2024-06-09,inf,6503.850926261515
NWSS,Indiana,2024-06-10,wastewater,15374578.683667924
NWSS,Indiana,2024-06-10,inf,6883.978458728348
NWSS,Indiana,2024-06-11,wastewater,16226362.993984312
NWSS,Indiana,2024-06-11,inf,7265.365484958188
NWSS,Indiana,2024-06-12,wastewater,17080960.239593424
NWSS,Indiana,2024-06-12,inf,7648.012004951032
NWSS,Indiana,2024-06-13,wastewater,17938370.42049526
